"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902036","regulation of hematopoietic stem cell differentiation","1/342","17/12706",0.0588235294117647,2.18541451668387,0.813395738730649,0.371328494664657,0.628211228698385,0.543873449469767,"PRKDC",1
"GO:1902992","negative regulation of amyloid precursor protein catabolic process","1/342","17/12706",0.0588235294117647,2.18541451668387,0.813395738730649,0.371328494664657,0.628211228698385,0.543873449469767,"SORL1",1
"GO:1903319","positive regulation of protein maturation","1/342","17/12706",0.0588235294117647,2.18541451668387,0.813395738730649,0.371328494664657,0.628211228698385,0.543873449469767,"MYH9",1
"GO:1904036","negative regulation of epithelial cell apoptotic process","1/342","17/12706",0.0588235294117647,2.18541451668387,0.813395738730649,0.371328494664657,0.628211228698385,0.543873449469767,"ADAR",1
"GO:1905244","regulation of modification of synaptic structure","1/342","17/12706",0.0588235294117647,2.18541451668387,0.813395738730649,0.371328494664657,0.628211228698385,0.543873449469767,"CTTNBP2",1
"GO:0017156","calcium-ion regulated exocytosis","2/342","48/12706",0.0416666666666667,1.54800194931774,0.632617302345136,0.371921639877014,0.628211228698385,0.543873449469767,"STXBP2/MYH9",2
"GO:0032480","negative regulation of type I interferon production","2/342","48/12706",0.0416666666666667,1.54800194931774,0.632617302345136,0.371921639877014,0.628211228698385,0.543873449469767,"SIRPA/QKI",2
"GO:0035904","aorta development","2/342","48/12706",0.0416666666666667,1.54800194931774,0.632617302345136,0.371921639877014,0.628211228698385,0.543873449469767,"CNTRL/HECTD1",2
"GO:0042088","T-helper 1 type immune response","2/342","48/12706",0.0416666666666667,1.54800194931774,0.632617302345136,0.371921639877014,0.628211228698385,0.543873449469767,"SPN/NFKBIZ",2
"GO:0050994","regulation of lipid catabolic process","2/342","48/12706",0.0416666666666667,1.54800194931774,0.632617302345136,0.371921639877014,0.628211228698385,0.543873449469767,"SORL1/APOC2",2
"GO:0051496","positive regulation of stress fiber assembly","2/342","48/12706",0.0416666666666667,1.54800194931774,0.632617302345136,0.371921639877014,0.628211228698385,0.543873449469767,"CCDC88A/EVL",2
"GO:0071763","nuclear membrane organization","2/342","48/12706",0.0416666666666667,1.54800194931774,0.632617302345136,0.371921639877014,0.628211228698385,0.543873449469767,"TARDBP/DCTN1",2
"GO:1903573","negative regulation of response to endoplasmic reticulum stress","2/342","48/12706",0.0416666666666667,1.54800194931774,0.632617302345136,0.371921639877014,0.628211228698385,0.543873449469767,"PPP1R15A/HSPA1A",2
"GO:1903747","regulation of establishment of protein localization to mitochondrion","2/342","48/12706",0.0416666666666667,1.54800194931774,0.632617302345136,0.371921639877014,0.628211228698385,0.543873449469767,"PARL/HUWE1",2
"GO:0046434","organophosphate catabolic process","7/342","218/12706",0.0321100917431193,1.19295563066688,0.477925438841453,0.371939708207606,0.628211228698385,0.543873449469767,"TYMP/PFKL/OGT/EP300/ZBTB7A/HK3/APOC2",7
"GO:0010569","regulation of double-strand break repair via homologous recombination","3/342","81/12706",0.037037037037037,1.37600173272688,0.5645956813476,0.372762896355486,0.628211228698385,0.543873449469767,"SMCHD1/CSNK2A1/ARID2",3
"GO:0016079","synaptic vesicle exocytosis","3/342","81/12706",0.037037037037037,1.37600173272688,0.5645956813476,0.372762896355486,0.628211228698385,0.543873449469767,"STXBP2/P2RX1/STXBP5",3
"GO:0019319","hexose biosynthetic process","3/342","81/12706",0.037037037037037,1.37600173272688,0.5645956813476,0.372762896355486,0.628211228698385,0.543873449469767,"OGT/RANBP2/EP300",3
"GO:0046889","positive regulation of lipid biosynthetic process","3/342","81/12706",0.037037037037037,1.37600173272688,0.5645956813476,0.372762896355486,0.628211228698385,0.543873449469767,"OGT/QKI/APOC2",3
"GO:0050871","positive regulation of B cell activation","3/342","81/12706",0.037037037037037,1.37600173272688,0.5645956813476,0.372762896355486,0.628211228698385,0.543873449469767,"IL2RG/SYK/TGFB1",3
"GO:1901293","nucleoside phosphate biosynthetic process","9/342","290/12706",0.0310344827586207,1.1529945553539,0.438333852300349,0.379612259969428,0.633567809082734,0.548510905341153,"NDUFB8/NDUFA7/NDUFC2/ATP5PO/MT-ATP6/TGFB1/MT-ND3/NME4/IMPDH2",9
"GO:0003279","cardiac septum development","3/342","82/12706",0.0365853658536585,1.35922122379119,0.542739350846998,0.380107077267808,0.633567809082734,0.548510905341153,"RARA/CNTRL/HECTD1",3
"GO:0031503","protein-containing complex localization","3/342","82/12706",0.0365853658536585,1.35922122379119,0.542739350846998,0.380107077267808,0.633567809082734,0.548510905341153,"MAT2A/OGT/AP3D1",3
"GO:0031644","regulation of nervous system process","3/342","82/12706",0.0365853658536585,1.35922122379119,0.542739350846998,0.380107077267808,0.633567809082734,0.548510905341153,"TYMP/QKI/PTEN",3
"GO:0051262","protein tetramerization","3/342","82/12706",0.0365853658536585,1.35922122379119,0.542739350846998,0.380107077267808,0.633567809082734,0.548510905341153,"SOD2/OXA1L/EVL",3
"GO:0070252","actin-mediated cell contraction","3/342","82/12706",0.0365853658536585,1.35922122379119,0.542739350846998,0.380107077267808,0.633567809082734,0.548510905341153,"FLNA/MYH9/QKI",3
"GO:0044403","biological process involved in symbiotic interaction","6/342","185/12706",0.0324324324324324,1.20493124703651,0.466976933288861,0.380323543728588,0.633567809082734,0.548510905341153,"RNASEK/SELPLG/CD4/GRK2/HSPA1A/MYH9",6
"GO:0061640","cytoskeleton-dependent cytokinesis","4/342","116/12706",0.0344827586206897,1.28110506150434,0.505831282873454,0.38060715689749,0.633567809082734,0.548510905341153,"SEPTIN7/SEPTIN9/SEPTIN2/PLEC",4
"GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"TGFB1/NFKBIZ",2
"GO:0002208","somatic diversification of immunoglobulins involved in immune response","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"TGFB1/NFKBIZ",2
"GO:0002931","response to ischemia","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"ITGAM/CPEB4",2
"GO:0007405","neuroblast proliferation","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"TGFB1/BTG2",2
"GO:0016601","Rac protein signal transduction","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"AIF1/OGT",2
"GO:0031016","pancreas development","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"IER3IP1/RBM4",2
"GO:0033344","cholesterol efflux","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"GPS2/APOC2",2
"GO:0045190","isotype switching","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"TGFB1/NFKBIZ",2
"GO:0045620","negative regulation of lymphocyte differentiation","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"CD69/RUNX1",2
"GO:0046503","glycerolipid catabolic process","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"SORL1/APOC2",2
"GO:0046888","negative regulation of hormone secretion","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"PFKL/RAB11FIP1",2
"GO:0051148","negative regulation of muscle cell differentiation","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"FOXP1/NFATC3",2
"GO:0060390","regulation of SMAD protein signal transduction","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"CSNK2B/TGFB1",2
"GO:0070542","response to fatty acid","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"JUND/CD4",2
"GO:0097300","programmed necrotic cell death","2/342","49/12706",0.0408163265306122,1.51641007280105,0.602349070166512,0.381588590240944,0.633567809082734,0.548510905341153,"OGT/NINJ1",2
"GO:0031401","positive regulation of protein modification process","10/342","326/12706",0.0306748466257669,1.13963333692103,0.424774545641057,0.382081047404526,0.633567809082734,0.548510905341153,"UBE2V1/CCDC88A/CD4/DDX3X/NOP53/PLAUR/HUWE1/MYCBP2/PIM1/RAF1",10
"GO:0048732","gland development","10/342","326/12706",0.0306748466257669,1.13963333692103,0.424774545641057,0.382081047404526,0.633567809082734,0.548510905341153,"CRIP1/PRKCSH/JUN/TGFB1/SOD2/JARID2/RARA/HNRNPD/HIPK2/RAF1",10
"GO:0048762","mesenchymal cell differentiation","6/342","186/12706",0.032258064516129,1.19845312205244,0.453453890939823,0.385146447297415,0.633567809082734,0.548510905341153,"SDHAF2/DDX17/TGFB1/PPP3R1/QKI/PTEN",6
"GO:0051650","establishment of vesicle localization","6/342","186/12706",0.032258064516129,1.19845312205244,0.453453890939823,0.385146447297415,0.633567809082734,0.548510905341153,"TRAPPC5/STXBP2/DCTN1/HGS/RAB27A/AP3D1",6
"GO:0070646","protein modification by small protein removal","4/342","117/12706",0.0341880341880342,1.27015544559404,0.488238395556634,0.386730747932214,0.633567809082734,0.548510905341153,"NOP53/USP34/SENP6/USP33",4
"GO:0006979","response to oxidative stress","11/342","363/12706",0.0303030303030303,1.12581959950381,0.404494048470533,0.387410314965333,0.633567809082734,0.548510905341153,"FOS/AIF1/DUSP1/FOXP1/HSPA1A/SOD2/MT-ND3/KLF2/TOP2B/UBR5/SIRPA",11
"GO:0006289","nucleotide-excision repair","3/342","83/12706",0.036144578313253,1.3428450644684,0.521166565352325,0.387432714472384,0.633567809082734,0.548510905341153,"ARID1A/SMARCA2/ARID2",3
"GO:0046364","monosaccharide biosynthetic process","3/342","83/12706",0.036144578313253,1.3428450644684,0.521166565352325,0.387432714472384,0.633567809082734,0.548510905341153,"OGT/RANBP2/EP300",3
"GO:0002070","epithelial cell maturation","1/342","18/12706",0.0555555555555556,2.06400259909032,0.751282453646551,0.388272749911302,0.633567809082734,0.548510905341153,"TGFB1",1
"GO:0007076","mitotic chromosome condensation","1/342","18/12706",0.0555555555555556,2.06400259909032,0.751282453646551,0.388272749911302,0.633567809082734,0.548510905341153,"BAZ1B",1
"GO:0007398","ectoderm development","1/342","18/12706",0.0555555555555556,2.06400259909032,0.751282453646551,0.388272749911302,0.633567809082734,0.548510905341153,"ITGAM",1
"GO:0009127","purine nucleoside monophosphate biosynthetic process","1/342","18/12706",0.0555555555555556,2.06400259909032,0.751282453646551,0.388272749911302,0.633567809082734,0.548510905341153,"IMPDH2",1
"GO:0019430","removal of superoxide radicals","1/342","18/12706",0.0555555555555556,2.06400259909032,0.751282453646551,0.388272749911302,0.633567809082734,0.548510905341153,"SOD2",1
"GO:0022010","central nervous system myelination","1/342","18/12706",0.0555555555555556,2.06400259909032,0.751282453646551,0.388272749911302,0.633567809082734,0.548510905341153,"PTEN",1
"GO:0031643","positive regulation of myelination","1/342","18/12706",0.0555555555555556,2.06400259909032,0.751282453646551,0.388272749911302,0.633567809082734,0.548510905341153,"QKI",1
"GO:0032291","axon ensheathment in central nervous system","1/342","18/12706",0.0555555555555556,2.06400259909032,0.751282453646551,0.388272749911302,0.633567809082734,0.548510905341153,"PTEN",1
"GO:0033630","positive regulation of cell adhesion mediated by integrin","1/342","18/12706",0.0555555555555556,2.06400259909032,0.751282453646551,0.388272749911302,0.633567809082734,0.548510905341153,"SYK",1
"GO:0034112","positive regulation of homotypic cell-cell adhesion","1/342","18/12706",0.0555555555555556,2.06400259909032,0.751282453646551,0.388272749911302,0.633567809082734,0.548510905341153,"PLAUR",1
"GO:0035335","peptidyl-tyrosine dephosphorylation","1/342","18/12706",0.0555555555555556,2.06400259909032,0.751282453646551,0.388272749911302,0.633567809082734,0.548510905341153,"DUSP1",1
