"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.22443574562052e-11,0.2533775060754,0.566,0.459,5.75916468525282e-07,"3","BNIP3L"
4.42567875831984e-11,0.376038776566544,0.509,0.42,7.90470483023506e-07,"3","GABARAPL2"
4.58270032728207e-11,0.825430690793308,0.279,0.207,8.18516105455851e-07,"3","MIER1"
9.89156602651387e-11,0.851300166888542,0.345,0.287,1.76673260799564e-06,"3","PAIP2"
1.09321884501732e-10,0.493535254643866,0.536,0.464,1.95259817908544e-06,"3","PRDX6"
1.17024612658828e-10,0.671548271746021,0.336,0.261,2.09017660669933e-06,"3","RNF10"
1.17681848666568e-10,0.489809556688022,0.42,0.338,2.10191549903358e-06,"3","HNRNPF"
1.49098940240308e-10,0.880371855259472,0.296,0.233,2.66305617163214e-06,"3","DNAJA1"
1.54718637189154e-10,0.510608004402244,0.49,0.442,2.76342957883548e-06,"3","STMP1"
3.38877446681155e-10,0.580923264850478,0.399,0.331,6.05269007517212e-06,"3","EIF4G2"
5.56263472543073e-10,0.40323597616148,0.49,0.42,9.93542188309182e-06,"3","ATP5PB"
6.25116577777618e-10,0.427953584919076,0.386,0.303,1.1165207195686e-05,"3","AP3S1"
1.1708531673423e-09,1.03067139110184,0.266,0.207,2.09126084219009e-05,"3","CNIH4"
1.73733777538458e-09,0.894340974389691,0.293,0.234,3.1030590006144e-05,"3","ZNHIT1"
1.99091385851602e-09,0.463130336996829,0.443,0.382,3.55597124269546e-05,"3","UBE2D2"
5.32022396920815e-09,0.321242390137084,0.704,0.644,9.50245203140268e-05,"3","ATP5MG"
6.02436369040582e-09,0.771106457800087,0.304,0.248,0.000107601159874338,"3","CNPY3"
6.36290870454825e-09,0.509656324390423,0.357,0.291,0.000113647912371936,"3","SH3KBP1"
9.76835015924033e-09,0.33962026410789,0.411,0.338,0.000174472502194191,"3","REEP5"
5.0050485361806e-08,0.382533318013234,0.494,0.44,0.000893951719047217,"3","ATP6V1F"
9.82898387824467e-08,0.568485576320657,0.254,0.191,0.00175555481049328,"3","ST3GAL4"
1.26498825077218e-07,0.783262187480119,0.257,0.204,0.00225939551470419,"3","RGS19"
8.4240662701589e-07,0.342254628107655,0.595,0.546,0.0150462247651308,"3","TSPO"
1.29137134917241e-06,0.674560746463872,0.295,0.253,0.0230651836675684,"3","DCTN3"
9.33108738670655e-06,0.553136858676044,0.336,0.302,0.166662551813966,"3","SERINC3"
1.34022557667332e-05,0.702728526725709,0.291,0.257,0.239377690249621,"3","RALY"
2.73284648614805e-05,0.593365686839688,0.36,0.339,0.488113710890904,"3","ISCU"
7.5677794469358e-05,0.400765034770939,0.252,0.213,1,"3","CYB5A"
9.96147558973965e-05,0.590098544205405,0.266,0.231,1,"3","IKZF1"
0.000135073884340532,0.80430097956211,0.257,0.23,1,"3","TOP1"
0.000164224271160923,0.468406791637915,0.318,0.289,1,"3","SUMO1"
0.000422979789896412,0.353413693495388,0.277,0.241,1,"3","SYPL1"
0.000532781846219196,0.686157008784252,0.271,0.248,1,"3","ESD"
0.000906208145503933,0.443582060988352,0.269,0.235,1,"3","SRSF2"
0.00154040086375511,0.577085662625186,0.27,0.254,1,"3","COPZ1"
0.00443666621676701,0.681880275028912,0.268,0.257,1,"3","PPP1CB"
0.00654764335692967,0.305121511508253,0.271,0.248,1,"3","RSU1"
0,3.78080609133918,0.877,0.054,0,"4","LTF"
0,4.29072716394189,0.93,0.117,0,"4","LTB4R"
0,3.92840498239572,0.954,0.151,0,"4","ADPGK"
0,3.70822133772331,0.886,0.092,0,"4","MAPK13"
0,3.85783916691659,0.953,0.164,0,"4","CYBB"
0,3.11236302843576,0.965,0.184,0,"4","PYGL"
0,3.38476093242256,0.949,0.174,0,"4","CKAP4"
0,3.85589776741964,0.975,0.201,0,"4","ALDH2"
0,2.61910918211658,0.935,0.18,0,"4","CEBPD"
0,3.49732120018613,0.983,0.228,0,"4","TECR"
0,3.31954452030862,0.928,0.175,0,"4","NCF1"
0,3.30181176221981,0.916,0.17,0,"4","ANKRD46"
0,2.81467057172303,0.959,0.214,0,"4","ACTG2"
0,3.00690525232502,0.973,0.24,0,"4","CNN2"
0,4.05964688271541,0.836,0.105,0,"4","CPNE3"
0,2.89740476098982,0.902,0.175,0,"4","MYL9"
0,3.85206127213827,0.802,0.079,0,"4","ANXA3"
0,2.75916519265714,0.991,0.268,0,"4","CORO1A"
0,1.88189765870464,0.948,0.226,0,"4","MSRB1"
0,3.46382971169263,0.794,0.084,0,"4","CHI3L1"
0,3.95786328291373,0.777,0.067,0,"4","CEBPE"
0,2.97994361034453,0.874,0.164,0,"4","PNKP"
0,2.10816155846704,0.941,0.235,0,"4","ANXA2"
0,3.08783556182462,0.953,0.252,0,"4","ARRB2"
0,2.73428100023335,0.946,0.245,0,"4","LIMD2"
0,2.87277768455402,0.946,0.25,0,"4","VASP"
0,3.53192747112934,0.817,0.122,0,"4","PLBD1"
0,3.00563692514672,0.936,0.242,0,"4","METTL9"
0,3.14595229329284,1,0.307,0,"4","LYZ"
0,2.22044449337642,0.857,0.169,0,"4","MXD1"
0,2.76811108694055,0.96,0.273,0,"4","GPI"
0,3.11277065350512,0.981,0.301,0,"4","DSTN"
0,2.23248795536202,0.981,0.302,0,"4","HMGB2"
0,3.55349914089153,0.802,0.125,0,"4","LTA4H"
0,2.93533495781349,0.817,0.15,0,"4","ACTN1"
0,2.471836672947,0.958,0.295,0,"4","GPSM3"
0,2.02618238364275,0.866,0.209,0,"4","CD24"
0,2.49980662074186,0.903,0.248,0,"4","CAPZA1"
0,2.68189996919918,0.968,0.318,0,"4","CCND3"
0,3.10667039400486,0.988,0.34,0,"4","TKT"
0,2.53999594254861,0.835,0.194,0,"4","FAM107B"
0,2.71148700179551,0.961,0.321,0,"4","NCF4"
0,2.05203799890062,0.897,0.259,0,"4","ZYX"
0,2.37979590589779,0.82,0.183,0,"4","NCF2"
0,2.61182014264471,0.906,0.271,0,"4","MYH9"
0,3.3544593894606,0.741,0.108,0,"4","TRIOBP"
0,3.60701533017641,0.703,0.072,0,"4","XDH"
0,2.55915981498941,0.851,0.222,0,"4","FLNA"
0,2.92007968225378,0.709,0.082,0,"4","PI16"
0,2.94059914909576,0.772,0.146,0,"4","NADK"
0,3.45095170372101,0.719,0.094,0,"4","CPNE2"
0,1.35792997866807,0.939,0.314,0,"4","ZFP36"
0,3.32242344658158,0.998,0.377,0,"4","PRDX5"
0,2.41187979740938,0.821,0.2,0,"4","SEC11C"
0,2.64713365690268,0.975,0.356,0,"4","SRI"
0,2.08433289439933,0.945,0.327,0,"4","SPI1"
0,2.58464574643449,0.829,0.216,0,"4","DEGS1"
0,3.06435529964783,0.754,0.143,0,"4","FLOT2"
0,2.44518463960718,0.812,0.202,0,"4","GYG1"
0,2.3230156459019,0.823,0.213,0,"4","GLIPR2"
0,2.42682889307023,0.888,0.279,0,"4","GSN"
0,2.11937402435107,0.947,0.341,0,"4","PGD"
0,2.19022500356761,0.972,0.368,0,"4","LCP1"
0,2.10454513607778,0.892,0.29,0,"4","GNAI2"
0,2.01667600949999,0.894,0.292,0,"4","RAB5IF"
0,2.09007556637135,0.904,0.303,0,"4","PPP1R18"
0,2.41507345692918,0.959,0.363,0,"4","GLRX"
0,2.15849466798289,0.968,0.376,0,"4","GNB2"
0,2.37957539177554,0.914,0.326,0,"4","SCP2"
0,2.26562541406129,0.879,0.291,0,"4","WDR1"
0,2.07933696285474,0.926,0.339,0,"4","PLP2"
0,2.22656521454352,0.809,0.226,0,"4","SLC9A3R1"
0,1.71231642327384,0.864,0.281,0,"4","CDK2AP2"
0,2.62407234583341,0.775,0.194,0,"4","G6PD"
0,2.46507413247388,0.759,0.179,0,"4","EFHD2"
0,2.60672539720358,0.755,0.175,0,"4","LASP1"
0,2.31081130383075,0.769,0.193,0,"4","MYO1F"
0,2.00053868941377,0.818,0.243,0,"4","MAX"
0,2.38524037621123,0.782,0.211,0,"4","ATXN10"
0,2.38670749200739,0.703,0.139,0,"4","CDKN2D"
0,2.91781862140964,0.7,0.136,0,"4","SUN2"
0,3.14000147815804,0.667,0.104,0,"4","CYFIP2"
0,2.34399538017045,0.942,0.379,0,"4","OSTF1"
0,2.17289899796137,0.882,0.324,0,"4","PGAM1"
0,3.61072240579993,0.605,0.049,0,"4","SEPT5"
0,2.92944488989905,0.669,0.114,0,"4","ALDH3B1"
0,2.17671589226278,0.962,0.413,0,"4","CAP1"
0,2.24262899547958,0.719,0.17,0,"4","DOK3"
0,2.30925471948081,0.691,0.146,0,"4","RBM38"
0,2.30938059825844,0.763,0.22,0,"4","CAPNS1"
0,3.08184052371668,0.66,0.126,0,"4","ROGDI"
0,2.00027064735479,0.962,0.43,0,"4","CDC42"
0,2.2805024125114,0.975,0.447,0,"4","ACTR3"
0,2.33188613945008,0.689,0.163,0,"4","IL16"
0,2.87195679269152,0.613,0.088,0,"4","CRISPLD2"
0,2.96119050264928,0.605,0.084,0,"4","CLEC5A"
0,2.50191897009756,0.633,0.112,0,"4","CD81"
0,2.52906029298317,0.657,0.14,0,"4","TPRG1L"
0,2.29963438527376,0.981,0.464,0,"4","HMGN2"
0,2.0938107931234,0.954,0.437,0,"4","ARPC5"
0,2.25589571415165,0.998,0.486,0,"4","SEM1"
0,2.44711798305643,0.656,0.144,0,"4","MTHFS"
0,2.10229187643628,0.961,0.453,0,"4","LDHA"
0,2.53696224136358,0.626,0.124,0,"4","PXN"
0,2.71528359913136,0.614,0.12,0,"4","R3HDM4"
0,2.8526374743646,0.601,0.109,0,"4","EDARADD"
0,1.86968766592481,0.971,0.479,0,"4","YWHAZ"
0,2.12138173753033,0.992,0.506,0,"4","PKM"
0,3.07413607484366,0.57,0.086,0,"4","MAPK3"
0,3.1876704710713,0.542,0.063,0,"4","PDE2A"
0,2.50428889570208,0.58,0.104,0,"4","SMPDL3A"
0,3.25730960828658,0.559,0.086,0,"4","ST3GAL5"
0,3.87755133247562,0.525,0.056,0,"4","TBC1D8"
0,3.23203866224127,0.537,0.078,0,"4","SH3BP5"
0,2.91136027911472,0.514,0.056,0,"4","TACSTD2"
0,2.07377633531133,0.994,0.544,0,"4","ALOX5AP"
0,1.89610155497242,0.986,0.538,0,"4","ARPC2"
0,3.4351671318974,0.513,0.067,0,"4","SYNE1"
0,3.42603378384755,0.494,0.051,0,"4","HSD11B1"
0,2.7334610998989,0.505,0.063,0,"4","GSDME"
0,4.48134517155041,0.471,0.029,0,"4","INHBA"
0,2.69528229958225,0.528,0.087,0,"4","TRMT5"
0,3.25732283822579,0.492,0.051,0,"4","SLC27A4"
0,2.85483148063185,0.512,0.08,0,"4","MAP4K2"
0,2.61250901557104,0.513,0.082,0,"4","ADSSL1"
0,2.95414699040991,0.512,0.086,0,"4","TMEM216"
0,4.38637014476685,0.453,0.028,0,"4","TP53INP2"
0,2.71886439983669,0.998,0.577,0,"4","ARHGDIB"
0,4.44645104311753,0.442,0.028,0,"4","C15orf48"
0,3.11949115421493,0.447,0.036,0,"4","MMP9"
0,3.83516865694648,0.482,0.076,0,"4","ZMPSTE24"
0,3.29487278825512,0.459,0.055,0,"4","CIB2"
0,3.87472857847551,0.448,0.048,0,"4","ICA1"
0,3.35614760392346,0.448,0.056,0,"4","DGAT1"
0,3.13462852538378,0.423,0.037,0,"4","BMX"
0,2.86346816001884,0.448,0.063,0,"4","GADD45G"
0,3.32522346340367,0.448,0.063,0,"4","FAM160A2"
0,3.5410847578091,0.41,0.037,0,"4","PHLDA1"
0,3.4583767594115,0.426,0.056,0,"4","SLC31A2"
0,1.81209163465956,0.994,0.629,0,"4","CFL1"
0,3.56421523986705,0.4,0.037,0,"4","GDPD3"
0,3.10970266860564,0.413,0.051,0,"4","TINAGL1"
0,3.59813381802609,0.381,0.042,0,"4","DGAT2"
0,3.5358989934405,0.369,0.042,0,"4","STK39"
0,1.78973242350896,0.995,0.691,0,"4","S100A11"
0,3.74544736985527,0.335,0.032,0,"4","KLF5"
0,2.44099379527914,1,0.701,0,"4","PFN1"
0,4.6275431081708,0.315,0.019,0,"4","CLDN1"
0,3.30584178986055,0.999,0.74,0,"4","ANXA1"
0,4.37031851656459,0.259,0.012,0,"4","GNMT"
0,1.78344535124328,0.998,0.77,0,"4","RAC2"
0,2.35293246252375,1,0.802,0,"4","TMSB4X"
0,1.86491333307818,1,0.82,0,"4","ACTG1"
9.88131291682493e-324,3.09952826051048,0.4,0.051,1.7649013000741e-319,"4","RAB3A"
2.96439387504748e-323,2.23016544821203,0.836,0.291,5.2947039002223e-319,"4","MPC2"
7.90505033345994e-323,2.68033808221217,0.619,0.138,1.41192104005928e-318,"4","RPS6KA1"
2.56914135837448e-322,1.92746647400891,0.89,0.309,4.58874338019266e-318,"4","RAP1B"
3.94264385381315e-321,2.77372732463233,0.5,0.084,7.04195618729566e-317,"4","GOLIM4"
1.70946713461071e-320,2.73999367806181,0.482,0.076,3.05327924912819e-316,"4","PFKFB4"
6.88372771168984e-318,3.83895771914973,0.328,0.033,1.22950260658492e-313,"4","C3"
3.83749976745909e-317,2.61479138015931,0.504,0.085,6.85415833465868e-313,"4","SNX18"
2.11570905463103e-316,2.49666956481713,0.56,0.108,3.77886794247648e-312,"4","B3GNT2"
8.77903618643074e-315,2.29119859176083,0.65,0.149,1.56802365325839e-310,"4","APP"
1.61133550378424e-314,2.35389578580975,0.613,0.133,2.87800634330902e-310,"4","ORAI1"
1.98978655039239e-314,1.75851150815611,0.652,0.14,3.55395775765585e-310,"4","MARCKSL1"
2.46421180421703e-314,1.9645818794497,0.646,0.14,4.40132870351204e-310,"4","UNC93B1"
1.07661169960962e-312,2.64952594503244,0.562,0.112,1.92293615667274e-308,"4","ACAP1"
4.52208484710057e-312,2.37830030751989,0.778,0.234,8.07689574540632e-308,"4","ARPC4"
8.7985991222642e-312,1.90734516880531,0.974,0.582,1.57151778922761e-307,"4","IFITM2"
5.73463077597801e-311,3.39505031288932,0.397,0.054,1.02426240289743e-306,"4","GYS1"
1.62161333998086e-310,2.83195974457654,0.489,0.084,2.89636358653981e-306,"4","SAP30"
1.23241375810265e-309,2.62640513880777,0.596,0.132,2.20121421334715e-305,"4","ZDHHC3"
3.1820943803384e-308,1.80443258181731,0.956,0.499,5.68353877272241e-304,"4","TMBIM6"
4.45562364757293e-308,2.13571155107374,0.776,0.236,7.95818939693002e-304,"4","TWF2"
5.01000952633823e-308,2.41343871916425,0.662,0.165,8.94837801499272e-304,"4","MTRNR2L6"
4.37030025045731e-307,2.02781667429344,0.894,0.393,7.8057932773418e-303,"4","ENO1"
7.42617056936453e-307,3.04359195821274,0.416,0.059,1.3263883253942e-302,"4","KLF7"
8.01515784375262e-307,2.94502591565065,0.502,0.091,1.43158734247265e-302,"4","ABHD5"
1.79222059565309e-306,3.0155669197124,0.461,0.075,3.20108520589599e-302,"4","RAB3D"
3.57899896325493e-306,2.44316363977307,0.573,0.118,6.39245004826963e-302,"4","UNC119"
4.66468659901747e-306,2.81720637436585,0.509,0.094,8.33159673450511e-302,"4","BIN3"
1.72337133850758e-305,2.63449042018413,0.469,0.076,3.07811354770839e-301,"4","C19orf12"
4.87438066372034e-305,2.06870198005187,0.698,0.177,8.7061313034709e-301,"4","FMNL1"
5.79014684866541e-305,2.69837995699111,0.404,0.054,1.03417812864013e-300,"4","TMCC1"
3.28132055701746e-304,1.69381487528105,0.967,0.429,5.86076664688889e-300,"4","UCP2"
2.98380789211925e-303,3.22661769517247,0.37,0.046,5.32937927611419e-299,"4","NCAM1"
1.20012139315031e-302,2.44847383973005,0.611,0.14,2.14353682030577e-298,"4","LYPLA2"
4.22557463889644e-302,2.75618271137781,0.533,0.106,7.54729886253293e-298,"4","MAFG"
7.7884316329929e-302,1.77947885749806,0.896,0.341,1.39109177396886e-297,"4","ADIPOR1"
1.28135824862485e-301,2.30201999169103,0.677,0.174,2.28863396786884e-297,"4","ARHGEF1"
1.74204437090253e-301,1.57958049365748,0.989,0.686,3.11146545086901e-297,"4","UBB"
6.51891597476452e-301,1.8875530333126,0.916,0.412,1.16434358225269e-296,"4","UBE2D3"
1.55398623791877e-299,2.50741333977169,0.583,0.126,2.77557481954671e-295,"4","RGS18"
1.86282037432823e-299,2.85403871252075,0.465,0.078,3.32718347058766e-295,"4","INTS12"
1.32748189230187e-298,1.62428141541044,0.98,0.589,2.37101540784038e-294,"4","CALM1"
7.50457788045867e-298,2.41986611501845,0.586,0.125,1.34039265522872e-293,"4","TFDP1"
9.26097045092654e-297,2.39697011599075,0.618,0.144,1.65410193223999e-292,"4","NPEPPS"
6.4068467135612e-296,2.77849275593526,0.471,0.08,1.14432689150917e-291,"4","ACTA1"
3.75293429741453e-295,2.25020302478377,0.726,0.22,6.70311594861209e-291,"4","CHP1"
3.12016279833506e-294,2.2341018330259,0.71,0.197,5.57292277410624e-290,"4","PPP1R12A"
4.00981604342366e-294,1.73801534890945,0.943,0.424,7.161932435159e-290,"4","GMFG"
5.30170221779194e-293,1.60869648102358,0.965,0.52,9.46937033119819e-289,"4","RPS9"
5.60048780156002e-292,2.30481247773833,0.667,0.173,1.00030312623663e-287,"4","AK2"
2.52856444797971e-291,2.86517426384422,0.371,0.048,4.51626896053656e-287,"4","HPR"
3.81200739199627e-291,2.74139325132395,0.45,0.074,6.80862640284454e-287,"4","TMEM38B"
2.98470047921848e-290,1.86202304979014,0.861,0.303,5.33097352593213e-286,"4","FAM49B"
9.98267738906034e-290,1.84227318678782,0.893,0.346,1.78300600846007e-285,"4","PPP1CA"
1.23823754784075e-287,2.31471220370547,0.639,0.163,2.21161608419837e-283,"4","CAPN1"
2.2457824095258e-287,3.00570637513315,0.462,0.082,4.01119196165402e-283,"4","SYTL1"
8.89054077492981e-287,1.26456249827744,0.994,0.802,1.58793948781021e-282,"4","FCER1G"
1.94648734617899e-286,3.64827148001781,0.287,0.027,3.4766210490103e-282,"4","TCP11L2"
3.15589169354947e-286,2.25705398227018,0.669,0.177,5.6367381538487e-282,"4","FES"
1.16420304672698e-285,2.68223281647244,0.483,0.088,2.07938306175906e-281,"4","ATP2C1"
2.71892807359254e-285,2.59298369085862,0.514,0.103,4.85627743224364e-281,"4","SIPA1"
2.67584181739464e-283,2.1999018965066,0.71,0.208,4.77932107004856e-279,"4","DBNL"
3.77192978094369e-283,2.58456869596211,0.383,0.051,6.73704378174352e-279,"4","SLC9A3R2"
5.8509771244662e-281,2.75311418842716,0.499,0.098,1.04504302420091e-276,"4","USP39"
8.0278321919509e-281,1.95069807694593,0.708,0.187,1.43385110780435e-276,"4","GSR"
1.18640293778329e-279,2.99961834416856,0.452,0.08,2.11903428717474e-275,"4","SEPT1"
1.73666899520913e-279,2.01111167369032,0.719,0.208,3.10186449234303e-275,"4","SKAP2"
1.9712020534365e-278,2.08228965950366,0.724,0.215,3.52076398764294e-274,"4","RAB1B"
3.05103242310189e-277,1.88396564128873,0.689,0.185,5.44944901090229e-273,"4","GDA"
7.79099823923193e-277,1.93259997041645,0.604,0.139,1.39155019550922e-272,"4","TUBA4A"
1.99966628900751e-276,2.77987667209961,0.45,0.079,3.57160395879631e-272,"4","WIPI1"
2.43235182032688e-276,1.99577619531285,0.63,0.155,4.34442358628584e-272,"4","EHD1"
3.06485731460143e-273,4.1387542172891,0.263,0.024,5.47414164960961e-269,"4","GPR84"
3.68961732721058e-272,2.50103173251429,0.561,0.129,6.59002550813081e-268,"4","SP3"
6.22929307889569e-272,1.31944224533734,0.502,0.094,1.11261403682156e-267,"4","CSF2"
1.15796400653551e-271,1.65172120444033,0.904,0.35,2.06823951207307e-267,"4","DYNLT1"
2.66669884809212e-270,2.13862889342884,0.752,0.243,4.76299081257734e-266,"4","LIMS1"
6.10281845223216e-270,1.43574896123582,0.969,0.653,1.09002440375319e-265,"4","GNG5"
7.82533969439026e-268,1.87058521053328,0.827,0.291,1.39768392281504e-263,"4","PRELID1"
1.50054262809104e-267,2.2733380232477,0.539,0.116,2.68011918803341e-263,"4","RGS14"
3.90254414587321e-267,1.17077668189175,0.992,0.875,6.97033409894415e-263,"4","MYL6"
2.25006643258779e-266,1.93796021724564,0.811,0.296,4.01884365524504e-262,"4","ACTR2"
5.57972909372947e-266,1.92696229246718,0.816,0.294,9.96595413431021e-262,"4","TLN1"
1.13052050469582e-265,1.61058195199792,0.934,0.471,2.0192226734372e-261,"4","RHOG"
4.83526096382591e-265,2.35002962284433,0.551,0.125,8.63625960748945e-261,"4","GADD45A"
4.41915802573054e-264,2.55181355772103,0.509,0.107,7.89305814975733e-260,"4","RAB5B"
1.07826827031914e-263,1.56961160979052,0.963,0.553,1.92589495761702e-259,"4","ALDOA"
1.34028645617608e-263,2.14229875978461,0.664,0.183,2.39388563937609e-259,"4","EZR"
1.43937598436199e-263,2.06655390383905,0.629,0.161,2.57086944566895e-259,"4","GDI1"
1.78164825821344e-263,1.77280603975119,0.643,0.153,3.18220195399502e-259,"4","CTSH"
3.60483708587283e-263,2.2469819632158,0.592,0.147,6.43859951907746e-259,"4","CYB5R4"
5.14829128144571e-263,1.36360900490561,0.731,0.196,9.19536305779019e-259,"4","ZNF90"
5.18887068996173e-263,3.10412197185131,0.328,0.041,9.26784193934065e-259,"4","GRAMD1B"
6.30040776020633e-263,3.18437813344634,0.39,0.062,1.12531583005045e-258,"4","EIF4E3"
3.13046190895529e-262,2.55584204253243,0.433,0.076,5.59131801558504e-258,"4","TBC1D10C"
6.71228137573542e-262,1.69573583861508,0.741,0.226,1.1988805765201e-257,"4","YPEL3"
6.79634013912594e-262,2.54472498348177,0.468,0.089,1.21389431224928e-257,"4","UBL3"
1.29835683742515e-261,2.93544180844524,0.425,0.074,2.31899514732505e-257,"4","MEGF9"
1.09664911768806e-259,1.21493874843373,0.992,0.778,1.95872498910264e-255,"4","EIF1"
5.90168656784677e-259,2.30135885585925,0.541,0.123,1.05410023788311e-254,"4","ABTB1"
6.61344851759025e-256,1.96099013990311,0.73,0.231,1.18122803972679e-251,"4","FERMT3"
9.58775554840073e-256,3.11818118603196,0.341,0.046,1.71246901849985e-251,"4","LRRK2"
3.41991118972105e-253,1.72286941642269,0.844,0.332,6.10830337596077e-249,"4","MSN"
2.14389966708188e-251,1.7632462839393,0.815,0.294,3.82921919537495e-247,"4","IQGAP1"
1.35140383236963e-250,2.57607303653709,0.279,0.029,2.4137423849954e-246,"4","MMP8"
2.79560826370286e-250,3.93262058229067,0.254,0.025,4.99323591979968e-246,"4","ERG"
5.99729765353919e-250,1.75602033208729,0.817,0.305,1.07117733389864e-245,"4","NDUFB7"
2.9662399507774e-249,3.38621452470429,0.288,0.033,5.29800117608351e-245,"4","ETS1"
4.07730254585566e-249,1.69590816604368,0.782,0.262,7.2824700771528e-245,"4","MAP1LC3A"
7.97368255997663e-249,1.95650459048411,0.673,0.197,1.42417944203743e-244,"4","PPP1R2"
5.81471601868627e-248,1.77996622137217,0.814,0.307,1.03856642809755e-243,"4","MDH2"
1.81556956601311e-246,2.09145763985086,0.593,0.151,3.24278880185601e-242,"4","STK38"
8.92106550281547e-246,1.0830139065231,0.733,0.204,1.59339150945787e-241,"4","RPL10L"
1.74139224179055e-244,1.6508169289379,0.889,0.406,3.1103006830621e-240,"4","FIS1"
3.86729583173628e-244,3.11635697272986,0.353,0.053,6.90737708506418e-240,"4","UGDH"
8.4967200515164e-244,1.76771346168988,0.758,0.243,1.51759916840134e-239,"4","YWHAH"
1.46335664749969e-243,1.08290565076859,0.998,0.87,2.6137013080992e-239,"4","GAPDH"
3.38198679135893e-243,2.29586781962772,0.482,0.099,6.04056660804618e-239,"4","HACD2"
4.49572302261626e-243,3.00937878271829,0.373,0.061,8.02981089069489e-239,"4","MLST8"
2.39616640964459e-242,1.50315851600744,0.93,0.465,4.2797928242662e-238,"4","TPM3"
1.68827405754075e-241,2.91132787943898,0.401,0.071,3.01542629417353e-237,"4","ERO1A"
2.18515125399703e-241,3.84505400422474,0.257,0.027,3.90289865476409e-237,"4","TMEM40"
2.23825958745429e-241,2.61703210119244,0.459,0.094,3.99775544915211e-237,"4","NFU1"
3.93080081630027e-241,1.67989207985947,0.769,0.255,7.02080333799391e-237,"4","HCLS1"
3.14096713071084e-239,1.85576127577991,0.673,0.2,5.61008139216263e-235,"4","BIN2"
1.01305748294546e-238,2.23500113053113,0.554,0.137,1.80942197028889e-234,"4","PPM1M"
1.25218279331867e-237,1.92607384410956,0.638,0.18,2.23652368714648e-233,"4","CDC42SE1"
3.77322887233682e-237,1.51822815085388,0.596,0.146,6.7393640888808e-233,"4","CFP"
5.66638211365992e-237,1.47711970848754,0.928,0.45,1.0120725093208e-232,"4","CAPZB"
3.99009431040073e-235,2.14656792136389,0.534,0.126,7.12670744780674e-231,"4","ATP2A3"
5.05105446047279e-235,3.23499459732783,0.308,0.042,9.02168837185046e-231,"4","BTBD9"
2.1510629743703e-232,2.61006868002097,0.468,0.103,3.8420135785228e-228,"4","GLYR1"
